gene,CellType,pair,avg_log2FC,p_val_adj
CG10962,Ach_1,simsec,-0.686436149827845,1.59479471755437e-245
CG10962,DOP/SER,simsec,-0.931557366562503,2.08183533686951e-20
CG10962,fru_1,simsec,-0.864436017264871,1.86100994008366e-55
CG10962,sNPF,simsec,-1.02363365650373,1.8201281329924e-35
CG10962,CCHa2,simsec,-0.711702682993918,4.73356751371301e-31
CG10962,fru_2,simsec,-0.757481664200339,3.07471210093552e-39
CG10962,Glu_1,simsec,-0.754494114661296,6.98278985268526e-165
CG10962,DOP_2,simsec,-0.906251244815476,0.00193528762823737
CG10962,Glu_2,simsec,-0.710396050064342,1.33385684257952e-153
CG10962,Dh31,simsec,-0.660513533728333,9.92364267526364e-09
CG10962,fru_12,simsec,-1.17449773123214,0.00378869132166224
CG10962,fru_9,simsec,-1.17632277264046,6.74449769944329e-07
CG10962,Tk_1,simsec,-1.08511661363795,3.29579914448151e-18
CG10962,Tk_3,simsec,-1.30932805810773,8.36614765933774e-08
CG10962,Ach_15,simsec,-0.899835838074568,1.47117852952168e-05
CG10962,sNPF_CCHa2_AstC,simsec,-0.823677227359537,2.19471464672079e-10
CG10962,fru_7,simsec,-0.85913746416015,1.17034955830508e-06
CG10962,Glu_7,simsec,-1.14809863898913,3.98763545958177e-16
CG10962,NPF_Dh31,simsec,-1.31636856954546,2.08469381561276e-16
CG10962,NPF_AstA,simsec,-0.878693703777866,5.79541585420558e-09
CG10962,Glu_4,simsec,-0.679702990691566,8.80953492639195e-18
CG10962,Clock_3,simsec,-0.708365322241204,0.000497732666532796
CG10962,Clock_1,simsec,-0.674484596904883,7.90441611991112e-09
CG10962,Ach_14,simsec,-0.618909832644494,0.0188749993217387
CG10962,Glu_10,simsec,-0.961525852185364,1.39979496335067e-11
CG10962,SER,simsec,-1.75002174699165,2.65431602128098e-05
CG10962,fru_8,simsec,-1.3536369546147,1.61505128223183e-15
CG10962,Tk_2,simsec,-1.36969451381809,6.11202556226708e-27
CG10962,Glu_5,simsec,-0.619051391300437,2.32745205791387e-18
CG10962,AstC_FMRFa,simsec,-0.906890595608518,0.00053614224533839
CG10962,Tk_Mip_RYa,simsec,-0.972519263577893,0.00014701239752125
CG10962,Glu_12,simsec,-0.643856189774725,8.054942216045e-05
CG10962,Glu_14,simsec,-1.02934396158214,7.47867866299411e-05
CG10962,fru_14,simsec,-1.03394733192334,0.00169038427519372
CG10962,FMRFa,simsec,-0.955605880641547,0.0187494959530051
CG10962,OPN,simsec,-1.01822375861891,5.57480016447705e-41
CG11000,Glu_9,melsec,0.691722501039983,2.85812528265321e-05
CG11000,fru_7,melsec,0.584962500721156,3.44813522602072e-05
CG11000,RYa,melsec,0.814238022141071,4.10193086595147e-05
CG11000,Glu_10,melsec,0.697191772657955,3.76204531023581e-07
CG11000,Ach_10,melsec,0.640060983604307,4.32365841569852e-05
CG11000,OPN,melsec,0.596645904701105,4.48878755935562e-19
CG11000,Glu_9,melsim,0.7155466105313,0.000886111204079189
CG11000,DOP_1,melsim,0.780953286085255,1.43766891014359e-13
CG11000,Mip,melsim,0.68188463831633,0.00218117221866255
CG11000,Tk_3,melsim,0.78751580302886,0.0213412841653912
CG11000,Ach_9,melsim,0.633088879119408,6.47651980133993e-05
CG11000,NPF_AstA,melsim,0.937895056871198,2.06415304352994e-06
CG11000,Ach_16,melsim,0.923788083148042,7.45606911819985e-08
CG11000,Ach_6,melsim,0.653915759601562,4.27532695083284e-10
CG11000,Glu_10,melsim,0.706410302687334,3.09524973421001e-07
CG11000,Ach_11,melsim,0.596921909141733,0.000879037953279883
CG11000,Ach_10,melsim,0.733170387995789,0.00028088213936319
CG11000,OPN,melsim,0.785036313925239,3.30057745650463e-19
CG11155,ENS,melsec,0.692952449008772,3.49137776102233e-76
CG11155,CTX,melsec,0.770004456082538,1.71020210192451e-21
CG11155,AST,melsec,0.779817800960065,6.27911809203002e-48
CG11155,AST,melsim,0.762522613970058,1.7487296960921e-33
CG11155,CTX,melsim,0.784830986096699,3.54132217837663e-28
CG11155,ENS,melsim,0.674025257698106,9.38845847142545e-71
CG11155,Glu_8,simsec,0.631546658322419,0.0361902008080733
CG11317,Tk_3,melsim,-0.759879986114208,0.00492633561912756
CG11426,Glu_10,melsim,-0.648014671256458,5.7219917592502e-09
CG11426,Glu_10,simsec,0.617957437400278,3.41465925381664e-07
CG11638,Ach_11,melsec,0.601047098783984,1.30380852941334e-05
CG11768,Tk_2,melsec,0.85774294627943,5.12159137178658e-07
CG11768,Glu_12,melsec,0.848349170026579,3.28202582309842e-05
CG12239,α'β'-KC,melsec,-0.799090428793922,1.1413124408605e-23
CG12239,α'β'-KC,simsec,-0.819389264117745,2.61447763061273e-26
CG12594,GABA_5,melsec,0.799349638112346,9.04241909013196e-05
CG12594,GABA_5,melsim,0.75283967351461,0.00148044152032695
CG12991,AST,melsim,1.06763062080405,1.51302854773544e-43
CG13012,CTX,melsec,0.718050264502716,2.44843195244041e-09
CG13229,fru_10,melsec,0.706966625230243,0.00338970790979146
CG13408,fru_6,melsim,-0.786113243495294,1.3343625943546e-06
CG13625,CTX,melsim,-0.784340167739454,7.11518487187907e-27
CG13625,ENS,melsim,-0.699504284493433,1.35686345778337e-112
CG13625,AST,melsim,-0.869776034454134,4.55271168461692e-85
CG13625,PRN,melsim,-1.52386326253165,2.54819348935495e-92
CG13625,SUB,melsim,-0.909802191028422,0.00202223208089607
CG13625,CTX,simsec,0.808152703982241,3.72745923739478e-20
CG13625,ENS,simsec,0.703164660933031,3.0325444667303e-95
CG13625,AST,simsec,0.859744950331435,2.82056878475443e-80
CG13625,PRN,simsec,1.50335110545472,3.92916948455262e-47
CG13625,SUB,simsec,0.909802191028422,0.00102235348605362
CG13625,MS,simsec,1.25873426840017,0.00114892262322747
CG13631,AST,melsim,1.16124659127419,1.69937444439932e-94
CG13631,AST,simsec,-0.721588298885038,3.73677362282679e-30
CG13743,Ach_7,melsec,0.758717600449095,5.03850617510024e-06
CG13784,NPF_AstA,melsec,1.643739216944,1.71793951508639e-15
CG13784,NPF_AstA,melsim,1.40077518568604,1.91707588044247e-11
CG13928,GABA_2,melsec,-0.598857150820228,5.3194371904189e-12
CG13937,PRN,melsec,-1.2747683487831,1.69546963649748e-15
CG13937,PRN,melsim,-1.36845851342247,1.14184248015958e-19
CG13954,Ach_7,melsec,-1.00072709155903,5.98705564744173e-10
CG13954,Ach_12,melsec,0.649220982889783,0.000641409946140641
CG13954,Ach_7,melsim,-1.06467189066647,3.84088801996082e-15
CG13954,RYa,melsim,-0.830074998557688,0.00250289253319088
CG13954,Ach_11,melsim,-0.895868777943629,1.3773745027051e-08
CG13954,Tk_Mip_RYa,simsec,0.755084562037413,0.0119274660872733
CG13954,RYa,simsec,0.756925495214464,0.0408916014449609
CG13954,Ach_13,simsec,0.739725709681037,0.00265232830076337
CG13996,fru_15,melsec,1.33539035469392,0.00277346407665776
CG14196,PRN,simsec,0.674634851325013,7.48878535832565e-10
CG14301,CTX,melsec,0.956357499312228,1.3645434349127e-17
CG14322,fru_9,melsec,-0.699490888747543,0.0311489549389996
CG14331,fru_10,melsec,0.892276789878727,0.00082747886174392
CG14331,fru_10,simsec,1.13145085362768,3.09513416792911e-09
CG14439,PRN,melsim,-0.779174873810512,6.07469886606766e-15
CG14459,Ach_3,melsec,-0.738794124024169,0.00728895571441361
CG14459,Ach_2,melsec,-0.669198621413992,4.78684194286349e-11
CG14459,GABA_2,melsec,-0.980375974621285,3.83526984591192e-16
CG14459,Ach_4,melsec,-0.987526401175142,8.00637967840806e-82
CG14459,Glu_3,melsec,-0.928854847707157,4.93730103108623e-45
CG14459,GABA_4,melsec,-1.28116730998323,3.29887633579102e-18
CG14459,Glu_11,melsec,-0.74266795353039,0.00661677867802864
CG14459,fru_4,melsec,-0.730507254142892,1.7424641279917e-05
CG14459,fru_3,melsec,-1.06426507768792,0.00467555549802571
CG14459,Ach_5,melsec,-0.590366605712761,0.0274944036880726
CG14459,Ach_17,melsec,-1.24893957594801,0.00093061095843549
CG14459,Ach_14,melsec,-0.937392684005863,2.55626383672848e-05
CG14459,Glu_10,melsec,-1.48198748869933,3.21371762030208e-13
CG14459,GABA_11,melsec,-1.31278744103089,0.000644462154711796
CG14459,GABA_10,melsec,-1.20340400190856,3.30751915996062e-06
CG14459,Ach_7,melsec,-1.28678927185017,4.2117368026695e-13
CG14459,GABA_2,melsim,-0.748458906247304,2.05537590978638e-11
CG14459,Ach_4,melsim,-0.587724478664682,2.37732683842137e-38
CG14459,Glu_3,melsim,-0.639804809481641,4.8705661561533e-36
CG14459,GABA_4,melsim,-0.819526980151006,1.03676686749677e-11
CG14459,fru_3,melsim,-0.595209165364393,6.61342114646674e-05
CG14459,Ach_7,melsim,-0.670850994588314,0.00200114380331163
CG14459,Ach_17,melsim,-0.979343124281499,0.025232672707687
CG14459,Glu_10,melsim,-0.934130801081343,7.8828030464684e-07
CG14459,GABA_10,melsim,-0.75331358825369,0.0179185680783716
CG14459,Ach_7,simsec,-0.61593827726186,0.00593261135155762
CG14464,Poxn_4,melsec,0.740285952457817,0.0139133796245864
CG14464,Tk_2,melsec,0.664016309891218,0.000225348079933325
CG14464,Ach_12,melsec,0.628983210218838,6.25553240951677e-06
CG14464,Dh31,melsec,0.611919570107711,0.00137518034233011
CG14464,Ach_8,melsec,0.609754962172443,5.57582730238357e-05
CG14464,Poxn_4,melsim,0.726709425089152,0.025831481553737
CG14464,GABA_10,melsim,0.628089748608097,0.0236030450036866
CG14669,Ach_16,melsec,0.818243238200341,0.00302067514458292
CG14687,Poxn_1,melsec,0.879904745147218,2.54153859225117e-15
CG14687,Poxn_3,melsec,0.79953814001371,3.76319358323701e-07
CG15097,γ-KC,simsec,-0.644990396231703,1.1923910402848e-115
CG15097,αβ-KC_1,simsec,-0.666369519316408,5.80225535433195e-109
CG15196,γ-KC,melsec,-0.738558852241874,2.2406290686225e-281
CG15196,αβ-KC_1,melsec,-0.647826415884508,8.86484851745484e-221
CG15196,DOP_1,melsec,-0.69849144635157,4.97037475148783e-40
CG15196,αβ-KC_2,melsec,-0.910732661902913,3.39283605029821e-26
CG15196,fru_5,melsec,-0.826780420645254,1.55353499737955e-24
CG15196,Glu_13,melsec,-0.622930350920177,2.86193166485757e-07
CG15196,Clock_2,melsec,-0.733213459305099,2.31962084164849e-12
CG15196,α'β'-KC,melsec,-0.979848116636935,6.9695370885408e-135
CG15196,Clock_3,melsec,-0.713118852211838,1.28225840986761e-07
CG15196,Ach_8,melsec,-0.716207033999409,2.2726212634427e-18
CG15196,Ach_13,melsec,-0.590887334678262,9.94416653485671e-10
CG15196,Tk_Mip_RYa,melsec,-0.637429920615292,5.55544368356556e-05
CG15196,GABA_11,melsec,-0.640918906695171,2.90544075288569e-07
CG15196,Glu_12,melsec,-0.599912842187128,9.58734395314563e-07
CG15196,GABA_10,melsec,-0.606988807051155,4.89042476363261e-05
CG15196,γ-KC,simsec,-0.738558852241874,6.62556332676339e-243
CG15196,αβ-KC_1,simsec,-0.647826415884508,2.82515036115897e-219
CG15196,DOP_1,simsec,-0.69849144635157,5.19412162423159e-42
CG15196,αβ-KC_2,simsec,-0.910732661902913,4.91276358881129e-23
CG15196,fru_5,simsec,-0.826780420645254,5.06104696697621e-23
CG15196,Glu_13,simsec,-0.622930350920177,9.35350694968257e-08
CG15196,Clock_2,simsec,-0.733213459305099,1.1272738293788e-13
CG15196,α'β'-KC,simsec,-0.981928427077982,7.63243810366281e-139
CG15196,Clock_3,simsec,-0.713118852211838,1.24196710925015e-08
CG15196,Ach_8,simsec,-0.716207033999409,1.01321857201628e-17
CG15196,Tk_Mip_RYa,simsec,-0.637429920615292,2.0123127976796e-05
CG15196,GABA_11,simsec,-0.640918906695171,6.47165276455711e-07
CG15196,Glu_12,simsec,-0.599912842187128,3.86635094500094e-08
CG15196,GABA_10,simsec,-0.606988807051155,1.76080654043426e-05
CG15201,ENS,melsec,-0.659679761613465,2.32013458971491e-47
CG15201,CTX,melsim,-0.624888685133915,1.62727085297427e-05
CG15201,CTX,simsec,0.873771321026654,1.03302832775994e-07
CG15236,Tk_2,melsec,0.659485703087471,0.00110874978535452
CG15236,Tk_2,simsec,0.737398510910907,5.03022461788064e-07
CG15312,Ach_12,melsec,-0.753746441931104,6.07858855011746e-11
CG15312,Tk_3,melsim,1.47602812916799,2.57347728417585e-07
CG15312,Poxn_3,melsim,1.00888270660937,8.76308999619867e-15
CG15312,Ach_12,melsim,-0.727920454563199,5.76989335766324e-12
CG15399,Glu_14,melsec,-0.591535154644642,0.000324519184417624
CG15399,Glu_14,simsec,-0.591535154644642,0.0073516820399146
CG15431,fru_8,melsec,0.674645334185199,0.0221029001503587
CG15431,Glu_9,melsec,0.649256177517314,0.00038640327374889
CG15431,αβ-KC_1,melsec,0.646473541253556,3.3145836072911e-127
CG15431,Clock_2,melsec,0.65769051719729,0.00325075498213796
CG15431,fru_8,melsim,0.793398023345078,0.00087382721480461
CG15431,Ach_12,melsim,0.61774687491674,0.0107264346929138
CG15475,Ach_3,melsec,-0.677011489746345,6.7187905776135e-182
CG15475,Ach_2,melsec,-0.995289838802443,0
CG15475,Ach_1,melsec,-0.673002797978218,1.16976906383249e-310
CG15475,DOP/SER,melsec,-0.912257105358334,1.9041418670256e-32
CG15475,fru_1,melsec,-0.716638268508938,1.10030165851759e-53
CG15475,sNPF,melsec,-0.757612745008967,1.19307293614024e-42
CG15475,GABA_2,melsec,-0.693165195520491,3.41502705416792e-34
CG15475,CCHa2,melsec,-0.877929412631781,1.3591071756154e-54
CG15475,Ach_4,melsec,-0.695922476911706,1.80297507664887e-138
CG15475,fru_2,melsec,-0.964514449527178,2.17465620210414e-73
CG15475,Glu_1,melsec,-0.925941374751443,6.5004177978295e-307
CG15475,DOP_2,melsec,-1.00971515483321,3.83199706376787e-13
CG15475,Glu_2,melsec,-0.745678782132407,7.44115565988499e-160
CG15475,Glu_3,melsec,-0.749363633247132,5.16783119676675e-128
CG15475,GABA_1,melsec,-0.803125828140073,2.01859190401245e-114
CG15475,GABA_4,melsec,-0.805932846988406,6.27120463461274e-37
CG15475,Glu_11,melsec,-1.07214978575584,2.85096360038515e-17
CG15475,Glu_8,melsec,-0.693338661765948,2.33743925631519e-13
CG15475,GABA_7,melsec,-1,5.59352444136414e-16
CG15475,fru_4,melsec,-0.699133520640467,6.20612312183539e-25
CG15475,Tk_1,melsec,-0.632685037637816,2.93119467901358e-20
CG15475,sNPF_CCHa2_AstC,melsec,-0.63925265622211,1.68419805066249e-09
CG15475,Clock_2,melsec,-0.990870687684443,4.62451237864861e-10
CG15475,fru_6,melsec,-0.813586875769119,1.01714636376367e-11
CG15475,Tbh,melsec,-1,0.000766531104053955
CG15475,fru_7,melsec,-1.0331668639352,3.36590619619809e-16
CG15475,GABA_3,melsec,-0.7241557871149,3.40225757525209e-15
CG15475,Glu_4,melsec,-0.715923178604319,4.93910716978234e-37
CG15475,fru_11,melsec,-0.874469117916141,2.21326485021529e-06
CG15475,Ach_16,melsec,-0.746713570717768,3.79547565881844e-08
CG15475,Ach_14,melsec,-0.618909832644494,6.04958452441645e-08
CG15475,Ach_6,melsec,-0.869603362744325,1.66366818658562e-29
CG15475,Glu_10,melsec,-1.1096244911745,8.14958113654814e-18
CG15475,Ach_8,melsec,-1.22055107451228,2.04984313609915e-31
CG15475,GABA_9,melsec,-0.660149997115375,0.000109691955420418
CG15475,fru_8,melsec,-0.693572998652826,9.58155228892019e-10
CG15475,Glu_5,melsec,-0.773034848873728,1.25539343145156e-26
CG15475,fru_10,melsec,-0.925999418556223,0.000841298154661827
CG15475,GABA_11,melsec,-0.65651576174619,4.59665170664018e-05
CG15475,TY_1,melsec,-0.802553935793783,0.0100933762214239
CG15475,Ach_11,melsec,-0.618129364656356,7.42743900416273e-10
CG15475,GABA_8,melsec,-0.967135366094373,4.56537350740925e-16
CG15475,Ach_10,melsec,-0.719548541088797,4.53004691060253e-11
CG15475,TY_2,melsec,-1.16046467219325,1.08580814804661e-10
CG15475,GABA_10,melsec,-1.22555970041513,1.98116986067886e-13
CG15475,sNPF_Dh44,melsec,-1.23446525363702,0.00218420293626143
CG15475,Ach_3,simsec,-0.677011489746345,1.4054726781294e-181
CG15475,Ach_2,simsec,-0.996251252935731,0
CG15475,Ach_1,simsec,-0.671056278753486,1.80851009119611e-299
CG15475,DOP/SER,simsec,-0.912257105358334,2.775606648465e-29
CG15475,fru_1,simsec,-0.722662056136708,3.49606125238298e-63
CG15475,sNPF,simsec,-0.757612745008967,1.51391539823327e-37
CG15475,GABA_2,simsec,-0.698518430014698,2.69136169138018e-36
CG15475,CCHa2,simsec,-0.877929412631781,1.64325585185524e-48
CG15475,Ach_4,simsec,-0.694410153803568,3.36408893921867e-130
CG15475,fru_2,simsec,-0.964514449527178,6.21939635256379e-61
CG15475,Glu_1,simsec,-0.92633816977006,4.28888147803006e-286
CG15475,DOP_2,simsec,-1.00971515483321,7.63170499607252e-10
CG15475,Glu_2,simsec,-0.748299482291543,1.88412791849073e-197
CG15475,Glu_3,simsec,-0.747969056365249,7.61936773643731e-126
CG15475,GABA_1,simsec,-0.802095197454589,3.5820569574868e-82
CG15475,GABA_4,simsec,-0.799958945943773,6.06833309457748e-28
CG15475,Glu_11,simsec,-1.07214978575584,9.8248421645548e-16
CG15475,Glu_8,simsec,-0.693338661765948,1.05848772520239e-11
CG15475,GABA_7,simsec,-1,4.11549667065878e-16
CG15475,fru_4,simsec,-0.699133520640467,2.29743911756078e-23
CG15475,Tk_1,simsec,-0.639705465315588,1.04874057018988e-10
CG15475,sNPF_CCHa2_AstC,simsec,-0.63925265622211,5.85895403807008e-08
CG15475,Clock_2,simsec,-1.01861567816735,7.6114498741694e-15
CG15475,fru_6,simsec,-0.813586875769119,1.1127282204831e-14
CG15475,fru_7,simsec,-1.0331668639352,4.87058664787155e-15
CG15475,GABA_3,simsec,-0.7241557871149,9.76358237874639e-14
CG15475,Glu_4,simsec,-0.715923178604319,4.13215949300047e-27
CG15475,fru_11,simsec,-0.840521785992804,0.00105940110570628
CG15475,Ach_16,simsec,-0.746713570717768,4.75107318111404e-08
CG15475,Ach_14,simsec,-0.618909832644494,3.05181405996174e-05
CG15475,Ach_6,simsec,-0.869603362744325,1.23181569055118e-26
CG15475,Glu_10,simsec,-1.1096244911745,5.41812531502253e-21
CG15475,Ach_8,simsec,-1.22055107451228,2.02518529105044e-30
CG15475,GABA_9,simsec,-0.678071905112638,0.000218434301783057
CG15475,SER,simsec,-0.750021746991652,0.0460473680782111
CG15475,fru_8,simsec,-0.693572998652826,3.56014168717351e-10
CG15475,Glu_5,simsec,-0.76718212262829,2.01490485353347e-31
CG15475,fru_10,simsec,-0.925999418556223,0.00464621127300276
CG15475,GABA_11,simsec,-0.65651576174619,8.6999933797134e-05
CG15475,TY_1,simsec,-0.802553935793783,0.000367235764312933
CG15475,Ach_11,simsec,-0.618129364656356,8.20292345799489e-09
CG15475,GABA_8,simsec,-0.95708170143045,3.32512904309896e-21
CG15475,Ach_10,simsec,-0.70587360419172,8.74519793251044e-12
CG15475,TY_2,simsec,-1.16046467219325,9.45517978170067e-10
CG15475,GABA_10,simsec,-1.22555970041513,2.80016651912051e-14
CG15475,sNPF_Dh44,simsec,-1.23446525363702,0.000772417799110108
CG1552,AST,melsec,1.03615195764488,8.30270795469482e-101
CG1552,AST,melsim,1.20895539542256,5.11539239660545e-136
CG15537,OCTY,melsec,1.68629667237437,7.77328769459255e-12
CG15537,Ach_6,melsec,1.02473978059808,7.44500048494599e-10
CG15537,OCTY,melsim,1.58496250072116,7.60593596497172e-06
CG15537,Clock_2,melsim,0.755569930792641,0.00697164314176768
CG15673,PRN,simsec,0.664614749941522,0.00846859251549204
CG15765,fru_9,melsec,0.915571218839294,0.0385084503763258
CG15765,Poxn_1,melsec,0.69375103442993,2.14092034241373e-09
CG15765,NPF_AstA,melsec,0.873313008232241,1.69346670157808e-06
CG15765,Poxn_5,melsec,1.19284814572243,0.00721454090949216
CG15765,Ach_12,melsec,0.913630797431926,1.50838557175502e-09
CG15765,α'β'-KC,melsec,-0.922174312349377,1.31083039052237e-54
CG15765,Ach_12,melsim,1.06811915426657,2.56332869396351e-12
CG15765,γ-KC,melsim,0.686084825484371,1.94222213902394e-105
CG15765,Mip,melsim,0.669369368717948,0.00692278378080381
CG15765,Poxn_1,melsim,0.912925891733101,1.6288453806573e-13
CG15765,Ach_9,melsim,0.594575925427562,0.000180755443304495
CG15765,NPF_AstA,melsim,0.749078721130827,0.000693669810222645
CG15765,fru_8,melsim,0.837684532118812,0.0154779056728764
CG15765,α'β'-KC,simsec,-0.714832178791707,2.27135816589771e-34
CG1648,PRN,melsim,0.624382645721957,2.73945415806392e-08
CG1674,CTX,melsec,1.02738556242459,2.82892707346728e-28
CG1674,CTX,melsim,0.968713162587019,1.59444371396146e-29
CG16798,Ach_16,melsim,0.843760568486341,0.00038324217673983
CG1688,Ach_16,melsec,0.841302253980942,2.58433986638063e-08
CG1688,Ach_16,melsec,0.841302253980942,2.34851998718009e-12
CG1688,fru_8,melsec,0.628683878150474,0.0197563073811727
CG1688,Ach_16,melsim,0.821124372043311,8.7895210385063e-10
CG1688,Ach_16,melsim,0.821124372043311,9.95497449334137e-12
CG17075,Ach_14,melsec,-0.669851398307669,1.34332283568277e-05
CG17075,Ach_13,melsec,-0.625403426749653,4.77548967598157e-05
CG17075,Glu_10,melsim,-0.609936422570702,3.19149385023521e-05
CG17193,Ach_16,melsec,0.626895758014908,0.00650390899903954
CG17684,Glu_9,melsim,0.806339297206868,1.07978170547602e-05
CG17684,γ-KC,melsim,0.69879684656549,2.76097492324168e-110
CG17684,Ach_3,melsim,0.637246920553376,1.4577924212089e-96
CG17684,Ach_2,melsim,0.705565335963677,6.18768179987704e-248
CG17684,Glu_6,melsim,0.635418384833393,7.29949964267974e-17
CG17684,αβ-KC_1,melsim,0.652291741718527,1.63211226084332e-99
CG17684,fru_1,melsim,0.645359706600781,3.33363912266565e-32
CG17684,CCHa2,melsim,0.665702676865791,6.87299947032399e-16
CG17684,Ach_4,melsim,0.670586947350508,2.2580941930997e-77
CG17684,fru_2,melsim,0.859406908922913,1.01358273669899e-50
CG17684,Glu_1,melsim,0.710134943628226,1.0580271596497e-159
CG17684,Glu_2,melsim,0.602900620857985,3.28502865309341e-67
CG17684,Glu_3,melsim,0.606249014299428,1.40920382445421e-58
CG17684,αβ-KC_2,melsim,0.589779517018932,0.0182978439774186
CG17684,GABA_1,melsim,0.588902267138149,6.6250248866504e-29
CG17684,fru_12,melsim,0.813342991897202,0.0155873907832183
CG17684,fru_9,melsim,0.778723783779882,0.0353963056644185
CG17684,Glu_8,melsim,0.63661840667854,0.000950445475985987
CG17684,Tk_1,melsim,0.906897964738164,6.38007809771917e-13
CG17684,Glu_13,melsim,0.608781773496043,0.00256926503687346
CG17684,fru_6,melsim,0.616770850108774,9.404645260365e-05
CG17684,fru_3,melsim,0.597289235963461,9.58783363735127e-18
CG17684,fru_7,melsim,0.86504780731617,0.000326579813384587
CG17684,Glu_7,melsim,0.65651576174619,0.000104605381011429
CG17684,Glu_15,melsim,0.745481113169057,0.0496973476369167
CG17684,Ach_5,melsim,0.622958422751967,6.40903598169946e-16
CG17684,GABA_6,melsim,0.632604701668478,0.000423719938991375
CG17684,Ach_9,melsim,0.680091072749289,2.20217842551557e-06
CG17684,NPF_AstA,melsim,0.646040938206345,0.00938503019496948
CG17684,Poxn_3,melsim,0.769590111059663,1.31833840893145e-06
CG17684,Glu_4,melsim,0.724254955661867,3.87728544035751e-19
CG17684,Ach_7,melsim,0.591999329796531,2.14330377750779e-05
